ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2023 dollars),Cost/km (2023 dollars),Source2,Reference,,
7368,IN,Delhi,Phase 3,Phase 3,2012,2020,0,160.6,33.00%,53,0,0,109,,Wiki,"410,790",INR,2016,0.05,20539.5,127.9,0,0,0,0,1.269554638,"26,076.00",162.4,Plan,http://www.delhimetrorail.com/funding.aspx,,
7369,IN,Delhi,Phase 4,Phase 4 first half,2019,2025,0,61.7,36.00%,22.3,0,0,46,,Media,"249,487",INR,2022,0.047,11725.8655,190,0,0,0,0,1.041164511,"12,208.60",197.9,Media,https://housing.com/news/delhi-metro-phase-iv-finally-approved-government/,,
7370,IN,Delhi,Phase 4,Phase 4 second half,2019,2025,0,42.3,35.00%,14.7,0,0,43,,Media,"215,364",INR,2022,0.047,10122.0845,239.3,0,0,0,0,1.041164511,"10,538.80",249.1,Media,https://economictimes.indiatimes.com/news/politics-and-nation/operational-loss-in-delhi-metro-phase-iv-project-to-be-borne-by-delhi-govt-sc/articleshow/71008680.cms,,
7371,IR,Tehran,Line 3,Line 3 extension to SW,2012,2014,0,12,100.00%,12,0,0,11,,Trade,"20,000,000",IRR,2013,0.00012,2400,200,0,0,0,0,1.307975292,"3,139.10",261.6,Trade,https://www.railjournal.com/passenger/metros/tehran-opens-metro-line-3-extension/,,
7376,IR,Tehran,Line 6,Line 6,,2020,0,31,100.00%,31,0,0,29,,Media,"90,000,000",IRR,2017,0.000064,5760,185.8,0,0,0,0,1.243072781,"7,160.10",231,Media,https://financialtribune.com/articles/auto/78612/tehran-municipality-struggling-with-subway-development-costs,,
7377,IR,Tehran,Line 7,Line 7,,2019,0,27,100.00%,27,0,0,25,,Media,"90,000,000",IRR,2017,0.000064,5760,213.3,0,0,0,0,1.243072781,"7,160.10",265.2,Media,https://financialtribune.com/articles/auto/78612/tehran-municipality-struggling-with-subway-development-costs,,
7378,ES,Madrid,1995-98 program,1995-98 program,1995,1998,0,56,68.00%,38,0,0,37,,Trade,"1,579",EUR,1997,1.25,1973.75,35.2,1,56,38,0,1.898454829,"3,747.10",66.9,Trade,https://tunnelbuilder.com/metrosur/edition2pdf/page2.pdf,,
7379,ES,Madrid,1999-2003 program,1999-2003 program,1999,2003,0,75,77.00%,58,0,0,39,,Trade,"3,157",EUR,2001,1.25,3946.25,52.6,1,75,58,0,1.720508187,"6,789.60",90.5,Trade,https://tunnelbuilder.com/metrosur/edition2pdf/page2.pdf,,
7384,PT,Lisbon,Circular line,Circular line,2021,2023,0,2,100.00%,2,0,0,2,,Media,216,EUR,2021,1.3,280.8,140.4,1,2,2,0,1.124486105,315.8,157.9,Trade,https://www.railjournal.com/passenger/metros/european-commission-approves-e83m-for-lisbon-metro-expansion/,,
7385,PT,Porto,"Pink line, yellow line","Pink line, yellow line",2019,2023,0,6,47.00%,2.8,0,0,7,,Media,308,EUR,2021,1.3,400.4,66.7,1,6,2.8,0,1.124486105,450.2,75,Media,https://www.themayor.eu/en/massive-lisbon-metro-expansion-scheduled-for-2020,,
7386,ES,Madrid,Eje Transversal,Eje Transversal,2020,2028,1,10.5,100.00%,10.5,0,0,4,,Measured,760,EUR,2024,1.3,988,94.1,1,10.5,10.5,0,1,988,94.1,Plan,https://www.esmadrid.com/sites/default/files/plan_integral_cercanias_madrid_2018_2025.pdf,,
7387,ES,Madrid,Line 2,Line 2 extension,2008,2011,0,4.6,100.00%,4.6,0,0,4,,Trade,315,EUR,2010,1.3,409.5,89,1,4.6,4.6,0,1.397356642,572.2,124.4,Trade,https://www.metro-report.com/news/metro/single-view/view/madrid-metro-line-2-extended-to-las-rosas.html?sword_list[]=madrid&no_cache=1,,
7392,ES,Madrid,Line 9,Line 9 extension,2009,2015,0,3,100.00%,3,0,0,2,,Plan,191,EUR,2012,1.3,248.3,82.8,1,3,3,0,1.327133984,329.5,109.8,Plan,https://web.archive.org/web/20150328212257/https://www.metromadrid.es/en/comunicacion/prensa/2015/March/noticia09.html,,
7393,EC,Quito,Metro,Metro,2012,2019,0,22.9,100.00%,22.9,0,0,15,,Wiki,"2,010",USD,2016,1.9,3819,166.8,0,0,0,0,1.269554638,"4,848.40",211.7,Plan,http://documents.worldbank.org/curated/en/872611529897472449/pdf/Ecuador-PP-06052018.pdf,,
7394,ES,Madrid,Chamartin-Atocha tunnel,Chamartin-Atocha tunnel,2003,2008,1,7.5,100.00%,7.5,0,0,3,,Wiki,550,EUR,2006,1.25,687.5,91.7,1,7.5,7.5,0,1.511418651,"1,039.10",138.5,Media,https://elpais.com/elpais/2008/07/09/actualidad/1215591420_850215.html,,
7395,FR,Paris,Line 14,Line 14,1993,2007,0,9.2,100.00%,9.2,0,0,9,,Wiki,"1,211",EUR,2004,1.25,1514,164.6,0,0,0,0,1.613033351,"2,442.10",265.4,Trade,http://www.omegacentre.bartlett.ucl.ac.uk/wp-content/uploads/2014/12/FRANCE_METEOR_PROFILE.pdf,,
7400,CA,Toronto,Sheppard,Sheppard,1994,2002,0,5.5,100.00%,5.5,0,0,5,,Media,"1,000",CAD,1998,0.81,810,147.3,0,0,0,1,1.869337423,"1,514.20",275.3,Media,https://www.theglobeandmail.com/news/toronto/sheppard-subway-extension-a-quarter-the-stops-for-three-times-the-cost/article622366/,,
7401,CA,Montreal,Laval extension,Laval extension,2001,2007,0,5.2,100.00%,5.2,0,0,3,,Wiki,745,CAD,2004,0.81,603.45,116,0,0,0,1,1.613033351,973.4,187.2,Media,https://montrealgazette.com/news/local-news/the-sleepy-success-story-of-the-laval-metro-extension,,
7402,DE,Karlsruhe,Kombilösung,Kombilösung,2010,2021,1,4.8,100.00%,4.8,0,0,6,,Plan,"1,457",EUR,2016,1.3,1894.49,394.7,0,0,0,0,1.269554638,"2,405.20",501.1,Plan,https://www.diekombiloesung.de/haeufige-fragen.html,,
7403,DE,Dusseldorf,Wehrhahn Line,Wehrhahn Line,2007,2016,0,3.4,100.00%,3.4,0,0,6,,Wiki,929,EUR,2012,1.3,1207.7,355.2,0,0,0,0,1.327133984,"1,602.80",471.4,Media,https://www.wz.de/nrw/duesseldorf/wehrhahn-linie-wird-noch-viel-teurer_aid-25646289,,
7408,US,New York,Line 7,7 extension,2007,2014,0,1.6,100.00%,1.6,0,0,1,,Measured,"2,400",USD,2010,1,2400,1500,0,0,0,1,1.397356642,"3,353.70","2,096.00",Plan,http://web.mta.info/nyct/service/new7LineExtension_to11Avenue.htm,,
7411,US,New York,East Side Access,East Side Access,2007,2022,1,2.8,100.00%,2.8,0,0,1,,Measured,"11,000",USD,2015,1,11000,3928.6,0,0,0,1,1.285570233,"14,141.30","5,050.50",Media,https://www.nytimes.com/2018/04/25/nyregion/mta-east-side-access-11-billion.html,,
7416,US,New York,Gateway,Gateway,2019,2026,1,5.3,100.00%,5.3,0,0,0,,Measured,"9,500",USD,2023,1,9500,1792.5,0,0,0,1,1,"9,500.00","1,792.50",Plan,https://www.masstransitmag.com/rail/infrastructure/press-release/21094267/gateway-program-the-hudson-tunnel-projects-trims-14-billion-with-new-financial-plan,,
7417,UK,London,Crossrail,Crossrail,2009,2021,1,21,100.00%,21,0,0,8,,Measured,"13,328",GBP,2015,1.4,18659.2,888.5,0,0,0,1,1.285570233,"23,987.70","1,142.30",FOI,,,
7418,FR,Paris,Line 4,Line 4 to Bagneux,2014,2021,0,1.8,100.00%,1.8,0,0,2,,Plan,380,EUR,2011,1.3,494,274.4,0,0,0,0,1.354598358,669.2,371.8,Plan,http://www.prolongement-m4.fr/sites/default/files/documents/m4-bagneux-dossierpresse_180316_bd.pdf,,
7419,FR,Paris,RER E,RER E extension,2018,2022,1,8,100.00%,8,0,0,2,,Wiki,"1,800",EUR,2012,1.3,2340,292.5,0,0,0,0,1.327133984,"3,105.50",388.2,Media,https://www.usinenouvelle.com/article/le-prolongement-a-l-ouest-de-paris-du-rer-e-devient-enfin-realite.N775434,,
7424,FR,Paris,Line 4,Line 4 to Montrouge,2008,2013,0,1.5,100.00%,1.5,0,0,1,,Media,185,EUR,2010,1.3,240.89,160.6,0,0,0,0,1.397356642,336.6,224.4,Media,https://france3-regions.francetvinfo.fr/paris-ile-de-france/2013/03/22/ligne-4-montrouge-se-met-sur-les-rails-220977.html,,
7425,FR,Paris,Line 8,Line 8 to Pointe-du-Lac,2007,2011,0,1.3,0.00%,0,0,0,1,,Wiki,83,EUR,2005,1.25,103.75,79.8,0,0,0,0,1.560174091,161.9,124.5,Media,https://www.railpassion.fr/materiel-actualites-rp/011-14751-la-ligne-8-du-metro-arrive-a-creteil-pointe-du-lac/,,
7426,FR,Paris,Line 13,Line 13 to Courtilles,2005,2008,0,1.9,100.00%,1.9,0,0,2,,Plan,158,EUR,2006,1.25,197.5,103.9,0,0,0,0,1.511418651,298.5,157.1,Plan,https://web.archive.org/web/20120221232537/http://www.iledefrance.fr/lactualite/transports/metro-rer/ligne-13-deux-nouvelles-stations-a-asnieres-gennevilliers/,,
7427,FR,Paris,Line 12,Line 12 to Front Populaire,2007,2012,0,1.5,100.00%,1.5,0,0,1,,Measured,295,EUR,2009,1.3,383.5,255.7,0,0,0,0,1.420277155,544.7,363.1,Plan,https://plainecommune.fr/projets/transports-et-mobilite/prolongement-de-la-ligne-12/,,
7432,FR,Paris,Line 11,Line 11,2016,2024,0,6.3,90.00%,5.7,0.6,0,6,,Measured,"1,084",EUR,2014,1.3,1409.2,223.7,0,0,0,0,1.287096175,"1,813.80",287.9,Plan,https://www.ratp.fr/en/groupe-ratp/metrotrains/m11-extension-rosny-bois-perrier-and-then-noisy-champs,,
7433,IL,Tel Aviv,Red Line,Red Line,2015,2022,0,24,50.00%,12,0,0,34,,Wiki,"17,600",NIS,2018,0.268,4716.8,196.5,0,0,0,0,1.21343491,"5,723.50",238.5,Media,https://en.globes.co.il/en/article-first-third-of-red-line-completed-1001205843,,
7434,IL,Tel Aviv,Green Line,Green Line,2018,2024,0,38.6,12.00%,4.6,0,0,62,,Wiki,"20,000",NIS,2020,0.268,5360,138.9,0,0,0,0,1.17731472,"6,310.40",163.5,Media,http://www.xinhuanet.com/english/2019-05/21/c_138075072.htm,,
7435,NZ,Auckland,City Rail Link,City Rail Link,2013,2024,1,3.5,100.00%,3.5,0,0,4,,Wiki,"4,419",NZD,2018,0.677,2991.663,854.8,0,0,0,1,1.21343491,"3,630.20","1,037.20",Plan,https://ourauckland.aucklandcouncil.govt.nz/articles/news/2019/04/revised-cost-for-city-rail-link/,,
7440,DE,Hamburg,U4,U4 to HafenCity U,2007,2012,0,3.9,100.00%,3.9,0,0,2,,Media,326,EUR,2009,1.3,424.19,108.8,0,0,0,0,1.420277155,602.5,154.5,Media,https://www.nahverkehrhamburg.de/u4-verlaengerung-in-horner-geest-soll-465-millionen-euro-kosten-9328/,,
7441,DE,Hamburg,U4,U4 to Elbbrücken,2014,2018,0,1.3,100.00%,1.3,0,0,1,,Media,178,EUR,2016,1.3,231.4,178,0,0,0,0,1.269554638,293.8,226,Media,https://www.nahverkehrhamburg.de/u4-verlaengerung-in-horner-geest-soll-465-millionen-euro-kosten-9328/,,
7442,DE,Hamburg,U4,U4 to Dannerallee,2020,,0,2.6,100.00%,2.6,0,0,3,,Media,561,EUR,2021,1.3,729.3,280.5,0,0,0,0,1.124486105,820.1,315.4,Media,"https://www.ndr.de/nachrichten/hamburg/U5-in-Hamburg-Kosten-fuer-oestlichen-Abschnitt-explodieren,ubahn826.html",,
7443,ES,Barcelona,L3,L3 to Trinitat Nova,2001,2008,0,1.9,100.00%,1.9,0,0,2,,Plan,151,EUR,2004,1.25,188.75,99.3,1,1.9,1.9,0,1.613033351,304.5,160.2,Plan,https://pemb.cat/public/docs/794_r6_cat_b2_17_perllongament_linia_3_de_metro_corr.pdf,,
7448,ES,Barcelona,Terrassa tunnel,Terrassa tunnel,2008,2015,0,4.5,100.00%,4.5,0,0,3,,Plan,401,EUR,2011,1.3,521.3,115.8,1,4.5,4.5,0,1.354598358,706.2,156.9,Plan,https://govern.cat/govern/docs/2012/10/03/12/36/6b33e55c-7ef4-4200-8517-97c7501d026e.pdf,,
7449,ES,Barcelona,Sabadell tunnel,Sabadell tunnel,2006,2017,0,4.4,100.00%,4.4,0,0,4,,Plan,430,EUR,2011,1.3,559,127,1,4.4,4.4,0,1.354598358,757.2,172.1,Plan,https://govern.cat/govern/docs/2012/10/03/12/36/6b33e55c-7ef4-4200-8517-97c7501d026e.pdf,,
7450,ES,Barcelona,L2,L2 to Badalona,2006,2010,0,0.7,100.00%,0.7,0,0,1,,Plan,70,EUR,2008,1.25,87.5,125,1,0.7,0.7,0,1.415224126,123.8,176.9,Plan,http://territori.scot.cat/cat/notices/2010/10/metro_lInia_2_2737.php,,
7451,ES,Barcelona,L5,L5 to Vall d'Hebron,2007,2010,0,2.5,100.00%,2.5,0,0,3,,Media,320,EUR,2008,1.25,400,160,1,2.5,2.5,0,1.415224126,566.1,226.4,Media,https://www.ccma.cat/324/La-linia-5-del-Metro-de-Barcelona-samplia-dema-amb-les-estacions-del-Carmel-el-Collla-Teixonera-i-Vall-dHebron/noticia/790448/,,
7456,ES,Barcelona,L9/10,L9/10,2003,2026,0,47.8,91.00%,43.7,0,0,52,,Plan,"5,954",EUR,2014,1.3,7740.2,161.9,1,47.8,43.7,0,1.287096175,"9,962.40",208.4,Plan,https://www.eib.org/en/projects/pipelines/all/20160937,,
7457,ES,Bilbao,Line 3,Line 3,2007,2016,0,5.9,95.00%,5.6,0,0,7,,Measured,279,EUR,2011,1.3,362.7,61.5,1,5.9,5.6,0,1.354598358,491.3,83.3,Media,https://www.eitb.eus/es/noticias/economia/detalle/4706859/inauguracion-linea-3-metro-bilbao-operada-euskotren-8-abril/,,
7458,ES,Seville,Line 1,Line 1,2003,2009,0,18.2,64.00%,11.6,6.552,0,22,,Measured,892,EUR,2006,1.25,1115,61.3,1,18.2,11.6,0,1.511418651,"1,685.20",92.6,Media,https://www.diariodesevilla.es/sevilla/construccion-linea-1-Metro-Sevilla_0_1341766366.html,,
7459,ES,Malaga,Lines 1-2,Lines 1-2,2006,2014,0,11.3,81.00%,9.2,0,0,17,,Wiki,870,EUR,2010,1.3,1131,100.1,1,11.3,9.2,0,1.397356642,"1,580.40",139.9,Media,https://www.diariosur.es/20130217/local/malaga/obras-metro-malaga-costaran-201302170041.html,,
7464,BD,Dhaka,Line 6,Line 6,2015,2022,0,21.3,0.00%,0,0,0,16,,Media,"334,720",BDT,2019,0.032,10711.04,502.9,0,0,0,0,1.191839066,"12,765.80",599.3,Media,https://www.thedailystar.net/news/bangladesh/transport/news/metro-now-set-cost-50pc-more-3072816,,
7465,BD,Dhaka,Line 1,Line 1,2020,2026,0,31.2,64.00%,19.9,0,0,19,,Media,"525,610",BDT,2023,0.032,16819.52,539.1,0,0,0,0,1,"16,819.50",539.1,Media,https://bdnews24.com/economy/2019/10/15/govt-approves-two-more-metro-rail-projects-worth-tk-938bn,,
7466,BD,Dhaka,Line 5,Line 5,2020,2028,0,19.6,70.00%,14,0,0,14,,Media,"412,380",BDT,2024,0.032,13196.16,673.3,0,0,0,0,1,"13,196.20",673.3,Media,https://bdnews24.com/economy/2019/10/15/govt-approves-two-more-metro-rail-projects-worth-tk-938bn,,
7467,ID,Jakarta,MRT first phase,MRT first phase,2013,2019,0,15.7,38.00%,5.9,0,0,13,,Media,"13,776,070",IDR,2016,0.000213,2934.30291,186.9,0,0,0,0,1.269554638,"3,725.30",237.3,Media,https://www.jttri.or.jp/docs/seminar190719-25.pdf,,
7472,FR,Lyon,Line A,Line A to Vaulx,2005,2007,0,1,100.00%,1,0,0,1,,Plan,53,EUR,2006,1.25,66.25,66.3,0,0,0,0,1.511418651,100.1,100.1,Plan,https://web.archive.org/web/20080312071952/http://www.sytral.fr/176.0.html,,
7473,FR,Lyon,Line B,Line B to Oullins,2009,2013,0,1.8,100.00%,1.8,0,0,1,,Media,222,EUR,2011,1.3,288.6,160.3,0,0,0,0,1.354598358,390.9,217.2,Media,https://www.lyon-entreprises.com/actualites/article/le-prolongement-de-la-ligne-b-du-metro-lyonnais-a-oullins-devrait-booster-le-developpement-du-sud-ouest-lyonnais,,
7474,FR,Lyon,Line B,Line B to Hospital-Sud,2017,2023,0,2.5,100.00%,2.5,0,0,2,,Plan,394,EUR,2020,1.3,512.2,204.9,0,0,0,0,1.17731472,603,241.2,Plan,http://www.oullins.fr/territoire-d-avenir/prolongement-du-metro-b-382.html,,
7475,PK,Lahore,Orange Line,Orange Line,2015,2020,0,27.1,6.00%,1.6,0,0,26,,Wiki,"183,000",PKR,2017,0.033,6039,222.8,0,0,0,0,1.243072781,"7,506.90",277,Media,https://dailytimes.com.pk/470024/punjab-drops-plan-to-connect-orange-line-train-with-metro-bus-railway-station/,,
7480,TH,Bangkok,Sukhumvit Line,Sukhumvit Line to Kheka,2012,2018,0,12.8,0.00%,0,0,0,9,,Plan,"21,904",THB,2007,0.087,1905.648,148.9,0,0,0,0,1.469562366,"2,800.50",218.8,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/greenline/,,
7481,TH,Bangkok,Sukhumvit Line,Sukhumvit Line to Khu Khot,2015,2020,0,19,0.00%,0,0,0,16,,Plan,"58,862",THB,2017,0.081,4767.822,250.9,0,0,0,0,1.243072781,"5,926.70",311.9,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/greenline/,,
7482,TH,Bangkok,Blue Line,Blue Line extension,2011,2020,0,26.9,20.00%,5.4,0,0,19,,Plan,"71,687",THB,2015,0.081,5806.647,215.9,0,0,0,0,1.285570233,"7,464.90",277.5,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/blueline/?AspxAutoDetectCookieSupport=1,,
7483,TH,Bangkok,Brown Line,Brown Line,2020,,0,22.1,0.00%,0,0,0,18,,Plan,"48,386",THB,2020,0.081,3919.266,177.3,0,0,0,0,1.17731472,"4,614.20",208.8,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/brownline/,,
7488,TH,Bangkok,Pink Line,Pink Line,2017,2022,0,34.5,0.00%,0,0,0,30,,Plan,"56,725",THB,2019,0.081,4594.725,133.2,0,0,0,0,1.191839066,"5,476.20",158.7,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/pinkline/,,
7489,TH,Bangkok,Yellow Line,Yellow Line,2017,2022,0,30.4,0.00%,0,0,0,23,,Wiki,"54,768",THB,2019,0.081,4436.208,145.9,0,0,0,0,1.191839066,"5,287.20",173.9,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/yellowline/,,
7490,TH,Bangkok,Orange Line,Orange Line,2017,2025,0,35.9,75.00%,27,0,0,28,,Plan,"235,320",THB,2021,0.081,19060.92,530.9,0,0,0,0,1.124486105,"21,433.70",597,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/orangeline/,,
7491,TH,Chiang Mai,Red Line,Red Line,2022,2027,0,15.8,46.00%,7.2,0,0,12,,Measured,"27,000",THB,2024,0.081,2187,138.4,0,0,0,0,1,"2,187.00",138.4,Media,https://www.nationthailand.com/business/30382028,,
7496,VN,Ho Chi Minh City,Line 1,Line 1,2012,2021,0,19.7,13.00%,2.6,0,0,14,,Plan,"43,600,000",VND,2016,0.000126,5493.6,278.9,0,0,0,0,1.269554638,"6,974.40",354,Media,https://e.vnexpress.net/news/news/hcmc-submits-plans-for-new-2-9-billion-metro-line-4095209.html,,
7497,VN,Ho Chi Minh City,Line 2,Line 2 first phase,2020,2026,0,11.3,82.00%,9.3,0,0,11,,Media,"48,000,000",VND,2023,0.000126,6048,535.2,0,0,0,0,1,"6,048.00",535.2,Media,https://e.vnexpress.net/news/news/saigon-metro-lines-cost-escalation-cleared-construction-not-to-stop-4002027.html,,
7498,VN,Ho Chi Minh City,Line 5,Line 5 first phase,2025,2029,0,8.9,84.00%,7.5,0,0,7,,Media,"41,600,000",VND,2027,0.000126,5241.6,588.9,0,0,0,0,1,"5,241.60",588.9,Media,https://saigoneer.com/saigon-news/12943-saigon-starts-seeking-investors-for-metro-line-5,,
7499,JP,Osaka,Tokaido,Tokaido branch relocation,2015,2023,1,2.4,100.00%,2.4,0,0,1,,Plan,"69,000",JPY,2019,0.01,690,287.5,0,0,0,0,1.191839066,822.4,342.7,Plan,https://www.westjr.co.jp/global/en/ir/library/fact-sheets/2018/pdf/fact2018.pdf,,
7504,JP,Osaka,Higashi Line,Higashi Line,1999,2019,1,20.3,0.00%,0,0,0,0,,Plan,"120,000",JPY,2009,0.0087,1044,51.4,0,0,0,0,1.420277155,"1,482.80",73,Plan,https://www.westjr.co.jp/global/en/ir/library/fact-sheets/2018/pdf/fact2018.pdf,,
7505,JP,Osaka,Monorail,Monorail extension,2018,2029,0,8.9,0.00%,0,0,0,4,,Plan,"105,000",JPY,2019,0.01,1050,118,0,0,0,0,1.191839066,"1,251.40",140.6,Plan,http://www.mlit.go.jp/common/001272230.pdf,,
7506,JP,Tokyo,Fukutoshin Line,Fukutoshin Line,2001,2008,0,8.9,100.00%,8.9,0,0,8,,Media,"250,000",JPY,2004,0.0074,1850,207.9,0,0,0,0,1.613033351,"2,984.10",335.3,Media,https://www.japantimes.co.jp/news/2008/06/12/national/fukutoshin-subway-line-debuts/,,
7507,JP,Tokyo,Minatomirai Line,Minatomirai Line,1993,2004,1,4.1,100.00%,4.1,0,0,6,,Trade,"257,000",JPY,1998,0.0063,1619.1,394.9,0,0,0,0,1.869337423,"3,026.60",738.2,Media,https://www.japantimes.co.jp/life/2004/02/13/travel/new-subway-signals-start-of-a-new-era/,,
7512,JP,Tokyo,Oedo Line ring,Oedo Line ring,1992,2000,0,27.8,100.00%,27.8,0,0,27,,Plan,"988,600",JPY,1999,0.0064,6327.04,227.6,0,0,0,0,1.828943577,"11,571.80",416.3,Plan,https://web.archive.org/web/20060517042836/http://www.kotsu.metro.tokyo.jp/news/pdf/sub_t_20060324a_01.pdf,,
7513,JP,Tokyo,Haneda express line,Haneda express line,2022,2029,1,5.6,100.00%,5.6,0,0,2,,Measured,"300,000",JPY,2025,0.01,3000,535.7,0,0,0,0,1,"3,000.00",535.7,Media,https://en.connectionjapan.com/2019/02/16/jr-east-construira-linha-para-ligar-toquio-ao-aeroporto-de-haneda/,,
7514,JP,Tokyo,Tama Monorail,Tama Monorail first phase,1991,2000,0,16,0.00%,0,0,0,19,,Trade,"242,200",JPY,1995,0.006,1453.2,90.8,0,0,0,0,1.999356955,"2,905.50",181.6,Trade,https://www.ejrcf.or.jp/jrtr/jrtr26/pdf/t58_neh.pdf,,
7515,JP,Tokyo,Monorail,Monorail to Tokyo Station,2015,2025,1,3,0.00%,0,0,0,,,Trade,"109,500",JPY,2020,0.01,1095,365,0,0,0,0,1.17731472,"1,289.20",429.7,Trade,https://www.railwaygazette.com/tokyo-monorail-plans-to-extend/39875.article,,
7520,JP,Tokyo,Tokyo-Ueno Line,Tokyo-Ueno Line,2008,2015,1,3.8,0.00%,0,0,0,0,,Trade,"40,000",JPY,2011,0.009,360,94.7,0,0,0,0,1.354598358,487.7,128.3,Trade,https://www.railwaygazette.com/cross-tokyo-link-inaugurated/40649.article,,
7521,JP,Tokyo,Sotetsu Shin-Yokohama,Sotetsu Shin-Yokohama JR Line,2010,2019,1,2.7,78.00%,2.1,0,0,1,,Measured,"111,400",JPY,2014,0.0097,1080.58,400.2,0,0,0,0,1.287096175,"1,390.80",515.1,Media,https://resources.realestate.co.jp/living/faster-commute-and-lower-congestion-expected-as-sotetsu-main-line-and-jr-east-start-direct-rail-service-on-nov-30th/,,
7522,JP,Tokyo,Sotetsu Shin-Yokohama,Sotetsu Shin-Yokohama Tokyu Line,2010,2022,1,10,80.00%,8,0,0,2,,Measured,"290,800",JPY,2016,0.0095,2762.6,276.3,0,0,0,0,1.269554638,"3,507.30",350.7,Trade,https://www.decn.co.jp/?p=89391,,
7523,JP,Fukuoka,Nanakuma Line,Nanakuma Line extension,2014,2022,0,1.6,100.00%,1.6,0,0,2,,Wiki,"58,700",JPY,2018,0.01,587,366.9,0,0,0,0,1.21343491,712.3,445.2,Media,https://www.fukuoka-now.com/en/news/nanakuma-subway-line-extension-delayed/,,
7528,BR,Sao Paulo,Line 6,Line 6 phase 1,2015,2023,0,15.9,84.00%,13.4,0,0,15,,Trade,"9,600",BRL,2020,0.44,4224,265.7,0,0,0,0,1.17731472,"4,973.00",312.8,Trade,https://www.railjournal.com/passenger/metros/revival-of-sao-paulo-metro-line-6-orange-project-a-step-closer/,,
7529,CH,Lucerne,Zentralbahn,Zentralbahn,2008,2013,1,1.5,90.00%,1.4,0,0,1,,Plan,220,CHF,2010,0.68,149.736,99.8,1,1.5,1.4,0,1.397356642,209.2,139.5,Plan,https://www.luzernerzeitung.ch/zentralschweiz/luzern/seetalplatz-und-zentralbahn-60-millionen-guenstiger-als-budgetiert-ld.1150224,,
7530,CH,Zurich,Durchmesserlinie,Durchmesserlinie,2007,2014,1,9.6,50.00%,4.8,0.2,4.6,1,,Trade,"2,030",CHF,2010,0.68,1380.4,143.8,1,9.6,4.8,0,1.397356642,"1,928.90",200.9,Trade,https://www.railwaygazette.com/infrastructure/cross-city-tunnel-opening-increases-capacity-in-zurich/39619.article,,
7531,JP,Tokyo,Tsukuba Express,Tsukuba Express,1997,2005,0,58.3,28.00%,16.3,0,0,20,,Plan,"949,400",JPY,2001,0.0077,7310.38,125.4,0,0,0,0,1.720508187,"12,577.60",215.7,Plan,https://www.jlgc.org.uk/en/news_letter/funding-local-infrastructure-and-the-tsukuba-express/,,
7536,IN,Bangalore,Green line,Phase 2,2017,2024,0,73.9,18.67%,13.8,0,0,62,,Trade,"306,950",INR,2020,0.047,14426.65,195.2,0,0,0,0,1.17731472,"16,984.70",229.8,Media,https://www.metrorailnews.in/bengaluru-metros-yelachenahalli-anjanapura-line-supposed-to-be-ready-by-november-2020/,,
7537,IN,Bangalore,Green line,Phase 1,2006,2017,0,42.3,20.00%,8.5,0,0,41,,Wiki,"144,050",INR,2011,0.064,9219.2,217.9,0,0,0,0,1.354598358,"12,488.30",295.2,Media,https://economictimes.indiatimes.com/industry/transportation/railways/cost-and-time-overrun-marks-bengaluru-metro-phase-i/articleshow/57550535.cms,,
7538,IN,Gurgaon,Gurgaon,Phase 1,2009,2013,0,5.5,0.00%,0,0,0,6,,Wiki,"10,880",INR,2011,0.064,696.32,126.6,0,0,0,0,1.354598358,943.2,171.5,Media,http://archive.indianexpress.com/news/gurgaon-rapid-metro-begins-trial-runs/1011112/0,,
7539,IN,Gurgaon,Gurgaon,Phase 2,2013,2017,0,6.3,0.00%,0,0,0,5,,Wiki,"24,230",INR,2015,0.052,1259.96,200,0,0,0,0,1.285570233,"1,619.80",257.1,Media,http://www.ptinews.com/news/8562521_Second-phase-of-Gurgaon-s-Rapid-Metro-launched.html,,
7544,IN,Nagpur,Nagpur,Phase 1,2014,2020,0,38.2,0.00%,0,0,0,40,,Media,"86,800",INR,2014,0.054,4687.2,122.7,0,0,0,0,1.287096175,"6,032.90",157.9,Plan,http://www.metrorailnagpur.com/projectprofile.aspx,,
7545,IN,Nagpur,Nagpur,Phase 2,,,0,43.8,0.00%,0,0,0,32,,Plan,"112,160",INR,2018,0.048,5383.68,122.9,0,0,0,0,1.21343491,"6,532.70",149.1,Media,https://timesofindia.indiatimes.com/city/nagpur/mahametro-saves-rs1850cr-in-nagpur-metro-phase-ii/articleshow/67371648.cms,,
